"player_id","season_id","games","games_started","minutes_played","field_goals","field_goal_attempts","three_point","three_point_attempts","rebounds","assists","steals","blocks","points"
"567","4","39","0","696","91","244","19","60","84","84","16","0","281"
"567","5","58","1","1275","183","443","20","83","156","142","43","8","517"
"567","6","55","48","1644","256","597","33","104","142","210","44","10","812"
"567","7","76","24","2171","304","748","55","182","212","270","51","17","876"
"568","2","58","49","1566","311","708","52","184","441","134","44","42","770"
"568","3","74","44","2041","384","899","56","208","601","118","35","49","982"
"568","4","11","1","118","15","48","3","18","27","3","4","1","37"
"568","5","81","73","1915","351","806","29","103","673","187","75","47","834"
"568","7","45","5","892","111","225","1","5","264","35","22","22","270"
"569","4","2","0","28","4","5","0","0","11","1","0","6","8"
"570","2","67","1","1726","335","797","129","346","153","284","57","5","1101"
"570","3","72","54","2497","496","1096","127","364","210","454","93","8","1465"
"570","4","76","76","2569","682","1473","245","646","205","449","70","13","2199"
"570","5","82","79","2644","591","1382","167","465","243","509","91","9","1823"
"570","6","65","37","1656","256","571","83","219","168","266","53","8","749"
"570","7","79","62","2122","366","832","115","321","161","316","67","3","1100"
"571","2","71","23","1776","224","543","115","287","198","85","57","26","626"
"571","3","77","41","1742","171","372","67","167","247","73","53","12","461"
"571","4","40","9","752","77","200","32","95","111","35","20","6","205"
"571","5","77","17","2154","270","680","149","392","272","99","36","24","758"
"572","1","73","23","1775","350","807","88","240","258","135","64","9","933"
"572","2","48","0","721","140","345","54","143","86","36","27","7","380"
"572","3","72","27","1741","252","639","109","316","198","77","58","11","703"
"572","4","33","1","575","84","210","28","80","76","41","19","3","219"
"572","5","61","8","1109","216","542","91","270","150","85","47","4","590"
"572","6","51","51","1780","352","803","107","310","188","98","71","12","952"
"572","7","72","8","1726","332","774","141","379","181","91","61","4","916"
"573","4","2","0","25","1","4","0","0","3","1","0","0","2"
"574","4","4","0","47","5","9","1","4","1","0","1","1","11"
"574","5","21","0","305","25","70","13","40","31","15","7","6","76"
"575","1","79","64","2734","412","824","65","182","265","386","94","9","1086"
"575","2","79","12","1494","246","505","26","97","143","220","46","8","605"
"575","3","41","12","643","78","178","19","42","59","116","23","4","200"
"575","4","39","0","560","92","197","11","32","57","131","13","0","227"
"575","5","44","5","707","86","198","15","44","72","116","14","1","205"
"575","6","59","0","1080","146","332","17","59","102","227","37","1","348"
"575","7","66","9","1457","210","476","34","102","141","302","41","3","538"
"576","4","9","0","115","16","38","3","9","22","9","2","4","40"
"577","1","31","31","994","114","216","0","2","301","45","27","38","282"
"577","2","26","26","636","111","200","0","2","170","35","19","16","255"
"577","3","65","29","1800","227","459","0","7","629","140","69","39","546"
"577","4","14","1","92","5","14","0","0","27","10","3","3","18"
"577","5","53","0","496","53","124","0","1","141","35","16","10","138"
"577","6","25","25","785","114","222","0","4","287","43","35","17","271"
"577","7","25","25","901","138","289","0","5","361","84","37","14","353"
"578","1","70","1","860","95","233","25","86","73","151","22","4","249"
"578","2","82","29","1991","296","725","133","351","216","302","46","10","775"
"578","3","79","23","1779","277","658","109","289","173","323","31","5","758"
"578","4","3","0","39","2","8","1","3","2","5","1","1","7"
"578","5","23","0","460","45","138","18","73","47","91","10","0","130"
"578","6","66","26","1706","225","523","43","135","173","359","60","8","589"
"578","7","78","78","2685","438","1012","83","243","337","704","66","6","1083"
"579","1","67","17","1648","239","595","97","262","186","132","54","5","656"
"579","3","2","0","10","2","5","1","2","3","0","1","0","5"
"579","4","42","4","408","42","136","23","74","59","52","13","2","124"
"579","5","61","25","908","106","277","52","143","149","84","34","5","296"
"580","1","82","1","1091","146","394","44","112","94","186","55","11","405"
"580","2","57","21","1422","181","417","70","175","163","208","57","9","570"
"580","3","63","5","1193","146","334","53","145","101","107","60","8","414"
"580","4","62","9","1012","96","248","32","105","89","114","43","2","281"
"580","5","33","2","656","47","137","14","48","66","88","19","5","142"
"580","6","49","25","1159","161","437","68","173","105","200","45","8","474"
"580","7","80","8","1521","192","459","88","214","145","161","66","12","543"
"581","2","21","0","101","16","38","7","19","7","8","3","1","41"
"581","4","22","0","108","8","31","3","15","12","12","2","1","21"
"581","5","23","0","167","26","66","9","23","12","10","10","2","70"
"582","4","47","0","708","138","267","0","1","292","23","27","32","346"
"582","5","10","0","68","10","24","0","0","38","5","4","5","29"
"583","1","65","65","2465","428","975","105","317","260","667","79","15","1309"
"583","2","68","55","2114","298","771","87","237","237","448","64","17","884"
"583","3","64","58","2059","322","716","98","268","168","392","93","13","915"
"583","4","64","44","1657","263","600","85","234","147","360","31","8","701"
"583","5","65","63","2106","321","775","97","282","190","378","61","14","918"
"583","6","55","55","1999","391","961","115","342","183","481","67","20","1154"
"583","7","78","78","2842","495","1124","169","447","232","604","75","30","1476"
"584","2","74","6","1462","217","485","49","156","202","50","34","4","617"
"584","3","78","15","1820","206","482","26","99","323","56","48","20","624"
"584","4","50","11","804","108","244","30","97","130","28","14","7","304"
"584","5","80","9","1435","254","565","44","150","296","75","29","9","746"
"584","6","66","15","1418","205","498","37","138","311","38","30","31","583"
"584","7","78","56","1916","338","786","65","196","430","46","44","37","933"
"585","1","80","9","1626","268","572","102","241","216","121","28","3","738"
"585","2","20","0","105","15","39","3","19","17","10","1","0","37"
"585","3","3","0","17","5","9","1","3","0","1","1","0","11"
"585","4","6","0","79","8","23","5","11","6","4","3","0","27"
"585","6","33","13","747","106","255","33","107","93","60","20","3","274"
"585","7","40","0","380","57","132","22","72","51","39","12","1","146"
"586","4","14","0","44","4","14","4","13","10","2","3","1","13"
"587","4","13","0","107","12","23","0","5","29","2","3","6","35"
"587","5","17","0","145","22","53","4","11","38","3","5","7","61"
"589","2","31","0","332","36","102","17","66","42","13","8","2","105"
"589","4","29","0","220","25","58","12","35","26","4","10","2","68"
"589","5","29","0","199","11","36","6","26","26","9","6","1","29"
"590","4","19","0","108","10","31","0","0","35","4","2","5","23"
"591","2","30","0","248","35","86","10","25","28","16","16","7","94"
"591","5","2","0","15","2","6","0","1","2","3","3","0","7"
"592","5","8","0","36","5","10","0","0","6","0","1","2","10"
"593","1","46","7","691","83","183","0","0","185","17","14","33","200"
"593","2","53","35","937","109","255","0","1","268","70","22","52","259"
"593","3","19","0","185","16","32","0","0","55","6","9","11","38"
"593","5","29","0","204","19","53","0","0","49","12","6","7","52"
"593","6","60","0","753","89","207","0","0","222","14","27","44","213"
"593","7","39","0","372","32","81","0","0","106","11","16","12","76"
"594","1","26","2","286","31","81","18","46","23","18","3","6","94"
"594","3","80","62","2309","309","717","115","351","300","149","74","28","810"
"594","5","51","15","721","67","178","23","86","86","41","21","14","179"
"594","6","51","2","603","66","174","19","68","79","41","8","2","190"
"594","7","39","2","401","52","126","21","60","72","42","15","5","149"
"595","5","2","0","6","3","4","0","1","1","0","0","0","6"
"596","5","5","0","27","2","8","0","3","1","1","1","0","6"
"597","2","51","0","383","55","95","0","0","117","14","8","8","137"
"597","3","73","10","952","101","174","0","0","258","60","13","25","240"
"597","5","17","0","107","12","23","0","1","22","5","0","3","30"
"597","6","20","1","106","15","36","0","0","33","4","3","2","34"
"597","7","37","0","369","61","126","2","4","104","15","6","12","145"
"598","2","18","1","64","3","14","0","0","8","1","2","1","10"
"598","5","18","2","103","13","40","1","5","28","6","2","3","34"
"599","1","66","66","2353","525","1173","77","223","343","119","34","46","1414"
"599","2","29","22","785","164","361","15","41","127","46","2","27","430"
"599","3","42","39","1257","222","502","30","108","222","45","14","52","558"
"599","5","46","0","634","127","279","3","16","97","18","4","9","304"
"599","6","31","31","1032","209","484","34","115","172","61","18","15","603"
"599","7","35","25","1003","170","426","38","123","128","38","21","23","443"
"600","1","81","65","1734","292","583","0","2","565","77","95","42","674"
"600","2","29","0","180","26","57","0","0","56","3","7","1","56"
"600","3","78","13","1214","210","393","0","2","368","70","60","21","497"
"600","5","29","0","218","28","68","0","1","57","11","8","2","61"
"600","6","64","62","1363","269","504","0","1","351","78","59","12","611"
"600","7","61","16","851","142","271","0","1","230","45","37","10","328"
"601","1","79","0","1581","110","306","73","193","156","170","40","3","319"
"601","2","81","0","1529","122","327","77","219","137","288","41","5","350"
"601","3","55","28","1498","133","353","79","210","159","307","54","8","378"
"601","5","58","2","986","93","240","52","151","89","200","24","5","254"
"601","6","53","5","1237","101","268","53","158","85","175","39","2","276"
"601","7","45","13","1175","114","270","72","171","132","173","34","6","327"
"602","1","66","1","1432","172","371","105","230","239","60","26","21","481"
"602","2","72","19","935","94","230","46","126","115","47","10","12","264"
"602","3","61","0","690","73","164","42","98","130","31","15","11","197"
"602","5","30","2","206","29","57","15","34","27","9","6","1","76"
"602","6","65","2","1326","154","350","105","250","214","61","15","21","429"
"602","7","68","4","909","112","230","53","120","129","36","17","19","288"
"603","1","77","77","2795","524","1056","6","25","641","144","59","49","1438"
"603","2","44","44","1556","343","745","63","168","310","95","41","25","928"
"603","3","79","79","2531","492","953","74","218","522","87","80","78","1281"
"603","5","53","53","1778","358","767","81","222","390","128","36","34","1010"
"603","6","57","57","2007","393","807","10","35","452","103","51","45","1025"
"603","7","74","74","2454","485","907","21","74","501","123","66","101","1232"
"604","1","81","81","2809","502","981","0","1","676","120","92","106","1217"
"604","2","36","4","486","42","95","0","1","100","22","17","25","96"
"604","3","73","15","1414","179","332","0","2","361","74","40","88","419"
"604","5","17","1","225","31","72","0","1","63","18","9","8","70"
"604","6","60","60","1732","287","581","0","1","429","97","58","97","659"
"604","7","72","18","1527","226","478","0","1","430","70","50","90","518"
"605","2","47","29","781","76","210","17","64","107","39","31","12","216"
"605","5","62","6","982","127","322","38","121","122","91","38","15","363"
"606","1","82","82","2779","740","1639","115","356","419","388","99","12","2078"
