"player_id","team_id","season_id","games","games_started","minutes_played","field_goals","field_goal_attempts","three_point","three_point_attempts","rebounds","assists","steals","blocks","points"
"467","24","2","62","45","1487","172","373","1","1","362","100","34","49","472"
"466","8","2","28","20","829","162","327","19","50","166","38","38","8","386"
"466","27","2","48","48","1605","289","641","19","65","245","135","86","17","685"
"465","20","2","42","0","1000","174","476","83","225","96","41","23","11","563"
"589","6","2","31","0","332","36","102","17","66","42","13","8","2","105"
"674","31","2","30","15","895","175","434","37","142","86","157","48","8","507"
"757","11","2","48","2","592","72","190","41","108","111","41","20","11","219"
"461","25","2","40","7","858","120","207","0","3","194","23","32","47","280"
"461","6","2","8","0","86","12","21","0","0","17","8","1","5","26"
"461","13","2","27","0","505","101","135","0","0","110","10","17","42","238"
"460","12","2","10","0","105","8","26","0","2","18","11","3","2","17"
"460","16","2","11","0","142","12","31","0","5","16","10","5","0","25"
"459","12","2","37","0","259","32","64","0","0","64","11","4","18","98"
"756","34","2","19","0","163","19","60","4","26","27","8","4","4","49"
"756","32","2","44","22","924","102","240","60","152","139","36","21","17","292"
"585","22","2","20","0","105","15","39","3","19","17","10","1","0","37"
"673","24","2","27","14","831","161","413","60","178","76","163","16","6","465"
"673","27","2","41","19","1149","180","447","59","170","98","261","30","8","499"
"453","24","2","78","37","2035","210","495","95","265","386","100","69","36","577"
"452","21","2","80","0","2016","375","928","152","447","151","164","88","10","1242"
"672","12","2","8","0","77","8","24","3","11","5","8","2","0","19"
"672","33","2","5","0","42","6","13","5","7","3","4","2","0","18"
"584","15","2","74","6","1462","217","485","49","156","202","50","34","4","617"
"583","8","2","68","55","2114","298","771","87","237","237","448","64","17","884"
"581","7","2","21","0","101","16","38","7","19","7","8","3","1","41"
"448","27","2","82","82","2969","497","1137","39","126","374","170","86","50","1387"
"671","4","2","20","0","108","19","42","1","6","29","6","5","2","57"
"447","32","2","48","32","1142","243","387","0","0","482","6","27","123","564"
"443","23","2","67","67","2302","627","1471","86","288","488","574","140","14","1886"
"442","4","2","66","66","1895","323","686","4","20","449","223","48","48","769"
"755","17","2","32","0","352","24","91","10","43","46","17","7","1","106"
"754","28","2","51","1","672","84","209","11","30","106","40","15","11","199"
"753","15","2","2","0","7","0","2","0","1","2","1","0","0","0"
"580","4","2","57","21","1422","181","417","70","175","163","208","57","9","570"
"440","25","2","40","1","614","113","214","5","21","85","25","18","9","245"
"752","6","2","32","0","286","14","34","1","3","57","11","15","4","35"
"437","17","2","79","79","2837","519","1166","65","217","366","792","138","45","1387"
"436","24","2","62","58","2119","378","981","85","280","220","318","89","31","1075"
"751","32","2","24","13","628","58","168","45","132","82","29","24","9","175"
"435","23","2","47","20","1422","237","604","51","160","135","89","46","11","595"
"435","10","2","33","3","786","138","342","22","86","57","74","44","10","345"
"434","32","2","62","62","1971","509","1084","29","102","219","299","73","21","1331"
"433","30","2","74","74","2529","631","1206","2","6","810","147","54","54","1428"
"432","24","2","25","0","259","30","76","5","13","86","4","4","9","83"
"669","13","2","64","1","678","150","362","83","221","149","19","15","22","403"
"578","21","2","82","29","1991","296","725","133","351","216","302","46","10","775"
"577","10","2","26","26","636","111","200","0","2","170","35","19","16","255"
"428","21","2","80","80","2096","373","652","0","1","693","39","33","95","963"
"575","29","2","79","12","1494","246","505","26","97","143","220","46","8","605"
"426","7","2","33","0","128","11","24","0","0","26","8","8","7","29"
"424","6","2","82","57","2260","320","746","33","119","417","449","83","19","779"
"750","7","2","62","2","705","83","188","60","139","99","37","19","7","232"
"749","27","2","2","0","19","0","0","0","0","1","2","0","0","0"
"423","25","2","78","63","2383","261","596","87","252","502","122","107","23","713"
"421","34","2","52","11","1160","135","319","82","228","192","49","20","15","402"
"421","25","2","24","0","272","26","74","24","62","44","10","4","1","80"
"572","25","2","9","0","81","13","40","2","19","13","2","6","0","32"
"572","6","2","39","0","640","127","305","52","124","73","34","21","7","348"
"419","10","2","82","15","2194","267","488","0","0","657","39","34","61","693"
"418","5","2","77","77","2455","602","1299","239","545","247","222","87","60","1668"
"668","15","2","81","63","1991","201","428","0","1","530","85","33","57","491"
"571","31","2","71","23","1776","224","543","115","287","198","85","57","26","626"
"748","29","2","2","0","7","1","1","0","0","0","1","0","0","4"
"747","31","2","17","0","194","18","40","0","7","56","7","3","1","45"
"417","28","2","40","24","1040","137","316","7","21","120","49","26","8","330"
"417","23","2","22","13","450","45","126","0","1","75","20","11","0","113"
"570","6","2","21","0","545","117","285","48","139","44","113","12","0","400"
"570","25","2","46","1","1181","218","512","81","207","109","171","45","5","701"
"415","3","2","77","18","1641","188","446","126","323","121","147","66","19","541"
"413","17","2","52","18","735","68","170","33","88","90","56","42","9","204"
"746","23","2","16","1","327","46","125","18","60","30","45","10","0","134"
"412","8","2","40","4","892","122","319","62","193","194","46","14","16","339"
"411","9","2","73","72","2228","408","887","71","207","184","513","125","31","1162"
"745","24","2","29","13","430","45","114","11","36","53","22","12","1","127"
"568","6","2","58","49","1566","311","708","52","184","441","134","44","42","770"
"567","4","2","71","36","1874","332","754","55","141","248","219","56","10","896"
"667","13","2","23","1","380","104","179","0","1","84","8","9","4","248"
"667","28","2","36","14","865","169","311","0","3","245","37","20","34","432"
"565","29","2","19","2","126","21","37","0","0","34","4","5","5","57"
"744","15","2","3","0","33","2","6","1","2","2","9","2","0","8"
"743","21","2","17","0","66","6","8","0","0","15","3","2","0","14"
"406","24","2","61","25","1573","207","550","18","105","277","240","38","8","501"
"405","15","2","73","1","1127","108","296","48","149","88","67","20","17","319"
"564","22","2","52","35","1030","169","303","0","0","252","78","35","37","428"
"404","5","2","76","9","1207","318","646","5","18","325","72","20","34","791"
"403","2","2","72","22","1412","159","371","73","197","176","62","32","11","435"
"665","29","2","6","0","36","6","15","1","5","3","6","3","0","25"
"665","12","2","6","0","29","2","10","1","6","3","2","0","0","5"
"402","3","2","55","7","1404","261","596","63","191","328","145","50","68","660"
"402","34","2","28","28","896","153","391","9","37","202","132","37","48","367"
"401","28","2","82","31","1785","257","592","15","42","324","140","32","44","656"
"400","10","2","46","45","1461","214","504","131","336","160","114","64","18","586"
"400","28","2","24","6","619","101","251","32","90","58","81","18","4","261"
"399","31","2","25","14","677","128","322","17","55","73","152","32","5","301"
"399","23","2","30","0","155","15","45","1","5","27","28","4","1","37"
"664","13","2","42","2","363","30","49","0","0","79","9","7","11","80"
"397","6","2","67","38","1808","175","477","91","272","222","208","99","18","523"
"663","4","2","53","21","1107","145","355","41","131","143","190","23","0","391"
"396","23","2","26","18","456","32","96","20","54","55","18","14","7","95"
"396","34","2","54","40","1287","140","350","76","187","139","67","33","14","385"
"662","31","2","73","32","1399","238","502","4","22","359","79","39","30","586"
"742","28","2","16","9","423","73","181","26","70","73","57","15","5","236"
"742","3","2","9","0","59","8","24","4","12","4","3","1","0","29"
"742","31","2","17","0","285","52","130","17","57","22","46","14","1","169"
"391","10","2","38","1","920","105","256","44","130","143","57","51","13","272"
"391","28","2","24","24","625","88","215","23","66","81","78","30","3","224"
"390","17","2","28","3","546","62","151","13","32","75","86","16","0","206"
"390","15","2","36","7","642","63","183","6","28","69","96","13","0","196"
"563","17","2","79","0","1235","231","450","0","2","288","59","10","59","520"
"388","9","2","52","7","976","104","249","25","78","223","75","53","21","278"
"387","9","2","68","0","1123","201","453","66","192","199","75","25","3","529"
"562","4","2","81","16","1659","300","642","5","20","526","105","47","18","763"
"386","9","2","77","10","1516","284","665","52","148","164","317","49","4","768"
"561","16","2","27","26","586","86","172","0","0","166","23","26","39","196"
"383","31","2","74","32","1131","146","346","31","127","163","77","38","26","386"
"741","12","2","21","0","270","16","48","8","26","21","13","9","4","42"
"661","20","2","67","18","1133","126","306","0","1","233","55","28","43","307"
"560","5","2","33","0","271","11","54","3","27","41","12","5","12","30"
"559","4","2","68","2","1047","119","263","69","170","47","53","16","5","323"
"380","27","2","22","22","692","78","219","13","51","125","193","38","1","226"
"378","21","2","82","61","2092","309","753","145","390","226","86","53","25","807"
"377","2","2","51","51","1530","338","835","76","271","161","251","36","16","904"
"376","13","2","46","46","1319","194","445","19","54","208","301","54","4","426"
"376","6","2","22","22","699","81","200","8","32","165","237","37","3","182"
"557","31","2","22","0","407","79","169","0","2","170","24","16","9","193"
"557","11","2","32","4","391","47","91","0","0","133","9","16","11","115"
"660","7","2","9","0","126","17","51","7","20","11","20","6","0","46"
"660","1","2","33","1","465","71","204","24","92","39","77","14","3","192"
"556","31","2","10","1","153","18","43","4","13","25","8","3","1","44"
"556","27","2","25","0","108","8","24","1","6","14","3","3","0","29"
"555","24","2","72","10","1330","176","452","62","193","109","162","33","6","480"
"375","23","2","67","65","1286","92","201","21","85","255","70","53","29","228"
"374","7","2","41","2","791","117","274","25","81","84","68","30","7","291"
"374","12","2","35","3","772","86","222","14","50","68","87","18","7","239"
"740","30","2","47","0","683","75","176","20","63","68","96","20","4","188"
"739","31","2","19","15","416","62","178","31","96","66","38","13","3","172"
"738","17","2","5","0","43","3","15","1","7","4","2","0","0","11"
"370","7","2","78","78","2409","447","938","200","458","167","137","39","8","1277"
"369","29","2","71","71","2304","454","932","7","20","747","153","69","14","1143"
"737","6","2","5","0","25","3","10","0","1","12","1","1","1","7"
"737","25","2","16","0","101","6","25","0","4","26","3","4","2","17"
"368","20","2","1","0","14","1","3","0","0","0","0","0","0","2"
"736","27","2","5","0","23","3","8","0","0","5","0","1","0","8"
"659","34","2","23","7","571","69","160","11","26","97","38","15","8","168"
"659","6","2","9","0","198","33","59","5","8","30","18","5","2","76"
"659","29","2","26","9","628","75","183","15","33","83","37","9","6","190"
"658","3","2","24","0","402","23","67","14","51","39","67","27","0","73"
"658","28","2","43","3","795","68","161","43","115","80","104","52","1","201"
"552","20","2","43","20","982","77","223","31","109","69","165","67","4","221"
"735","25","2","5","0","44","3","14","0","7","3","6","0","0","6"
"735","10","2","11","0","87","9","34","0","11","15","13","3","0","22"
"735","4","2","10","0","193","39","89","15","39","14","27","4","0","105"
"657","6","2","50","0","600","64","174","16","65","80","117","30","6","177"
"362","13","2","24","0","227","27","62","3","11","49","9","7","6","81"
"362","6","2","5","0","9","4","5","0","0","1","0","2","0","9"
"359","17","2","74","13","1432","176","391","35","104","221","65","44","30","445"
